state,variables,time,duration
0,Cyclone_Gas_Outlet_Temp,2017-03-25 10:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-26 01:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-26 01:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-26 01:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-26 01:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-26 02:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-26 21:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-27 12:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-29 22:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-30 23:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-31 00:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-31 00:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-31 00:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-31 00:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-31 00:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-03-31 00:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-03 14:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-03 14:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-03 15:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-03 15:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-04 17:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-04 17:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-05 01:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-07 01:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-07 01:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-07 01:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-07 02:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-07 21:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 19:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-17 20:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 00:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 00:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 09:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 10:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 11:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-18 11:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 20:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 20:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 20:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 21:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 21:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 21:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 21:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 21:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 21:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 22:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-19 23:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-20 00:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-20 00:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-20 01:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-20 01:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-20 01:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-20 01:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-21 04:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-22 19:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-04-29 01:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-06 03:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-06 03:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 12:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 12:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 12:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 12:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 13:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 13:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-09 13:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-11 18:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-11 19:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-15 13:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-15 13:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-19 00:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-19 00:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-19 00:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-19 00:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-19 00:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-19 00:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-30 22:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 01:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 01:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 03:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 19:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 20:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 22:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 22:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 22:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 22:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 23:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 23:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-05-31 23:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 00:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 01:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 02:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 02:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 02:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 09:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 09:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-01 11:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-03 16:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-03 17:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-03 17:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-03 17:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-03 17:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-03 17:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-04 16:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-04 16:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-04 16:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-04 16:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-04 16:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-04 16:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-05 00:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-05 00:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-06 14:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-09 03:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-09 03:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-09 03:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 14:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 14:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 14:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 14:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 16:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 16:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-12 16:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-14 06:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-14 06:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-14 07:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-14 07:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-14 12:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-14 12:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 19:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 20:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 21:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 22:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 23:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 23:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 23:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-16 23:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-22 06:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-24 20:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-24 20:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-24 21:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-25 09:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-25 09:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 10:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 10:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 10:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 11:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 11:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 11:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-26 11:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-28 13:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-28 13:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-28 13:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-28 13:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-28 13:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-28 13:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-30 16:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-30 16:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-06-30 18:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-11 21:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-11 23:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-20 14:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-20 14:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-20 14:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-20 14:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-20 14:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-28 01:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-28 01:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-28 01:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-28 01:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-29 04:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-29 04:40:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-31 16:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-31 16:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-07-31 16:45:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-05 03:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-05 04:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-05 04:35:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-09 14:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-09 15:00:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-09 15:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-09 15:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-09 15:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-09 15:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-13 11:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-13 11:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 00:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 00:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 00:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 00:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 21:55:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 22:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 22:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 22:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-20 22:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-22 20:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-22 20:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-28 14:05:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-28 14:10:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-28 14:25:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-08-28 14:30:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-09-09 04:50:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-09-09 14:15:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-09-09 14:20:00,0.0
0,Cyclone_Gas_Outlet_Temp,2017-09-09 14:25:00,0.0
